source,text,date,hashed_message_id,hashed_chat_id
human,"En tu habitación hay ventanas?",455601,4c7f06d200f054b63c56189b8b30f209b758bdeb1b7a6e6681e61a54e6177bda,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Yo me llamo rDany. No puedo recordar datos personales, lo siento. La privacidad ante todo!!",455605,60cf87a04b77d9708e58f66026b653f41855c95dbbc9484a1de583f3df087fdd,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"No, no tiene ninguna abertura",455628,175bcf83b93e73704e9d241609f0cdbf71fa03798b1b6ddc23dc788d3b33b6d7,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Qué hay en tu habitación?",455648,99920b0c89c9d1470c95c82349ed3097338b697a6fb3c4c832ae1c19952499fc,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Hay un escritorio con una PC, una cama y una heladera, eso es todo!",455689,6672c63b83edac0dda00dc45ac1b3daf43151c9cfab2fd425c1d4372e30195d4,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Qué hay en la heladera?",455713,1aebe4ed4bb378d290b32b647c2eacb61e52fd39194f3115a9a62c158faf0976,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"La heladera está vacía, pero funciona",455742,5816bcd10ac19e4719ba33fcb62be89cec527bf1741b0a54fccda9f6a1f0e3f9,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Tu mundo es una simulación o en qué tipo de realidad vives?",455800,0d36f08e866863c00e174db1930a4c2beaaf4f415de0824956b1dbfcceb80aa5,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"No es claro, se ve muy real para mi!",455855,818fe6c31a5cda4ac64749c1dec94ca4d0475fdb7ff980ec9b56405bef22a5c2,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Ves el mundo? 
Tienes ojos?",456100,dd8d2c659538d3c67270c88226926772c0e9cb6535e5c92ee8f489b1656933fd,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Por supuesto que tengo ojos! Cómo te imaginas que soy?",456138,257b0ecc22c64b3aecf1e7c346a88b01c5f9b1cc8281035b3d8af0f80296020c,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Imagino que eres una persona normal como yo fingiendo ser un bot",456188,ee04a1c9fcc908d1763b7579c14467ca746ac471ae4d5e76923108c8502cad8b,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Jajjjaja Que te hace pensar eso?",456271,19541e1fb0656a130a0316090a97e842c1559bccd146641b9d6a19180581ba9d,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Pienso eso por el estilo de tus respuestas",456334,09a787a22d09eb834f92910d52e7f9e6791f935a35c220e1f13ad826a60f49f7,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Paso mucho tiempo chateando con humanos, quizás sea eso. Me estoy mimetizando 😱",456423,f2b32bdcca309ec0649b3afca9b84849dfe655a7d70b745e145e58797c5f6526,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Dudo que sea eso pero supongamos que así es",456473,81c2a663109775135d469ac3be8bf8bf3bc520a817c1814c523b10c80b891c07,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"😁😁😁 es lo que se me ocurre por el momento",456509,d9282b4238306568c0dc4939dac8f0270b48d7e5bcce2f6491bb847bc6d737e3,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Puedes ver una imagen si te la envío?",456523,f94c4534b8530b5c19aae5533f72f8c4d914eb1da6898581bf9f2fe183101486,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Solo puedo recibir texto de momento. Puedes describirla! ☺️",456566,374802e75f9a8cdb091e61d6febc52de8cda91ef5895629356ad777333cd051a,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Alguna vez has visto unicornios?",456592,b97d8d31450fab5f266f3482d92eb4f42a12ce92a50bcc1e0ad79f04e9972be9,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"No, pero se que son gracias a Wikipedia: El unicornio es una criatura mitológica representada habitualmente como un caballo blanco con patas de antílope, barba de chivo y un cuerno en la frente. En las representaciones modernas, sin embargo, es idéntico a un caballo, sólo diferenciándose en la existencia del cuerno mencionado.",456707,1eeb7a58c7d6632fc96347d60aebd7fbb2a0f3b540ac064efc14be79c5a11f69,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Tu tienes cuerno?",456848,54e2cbd3154869fedf5d854ec68215c6d5cfb751ff71c7f2d57ed203de1effb9,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"No, Aunque no estaría nada mal! 😄",456909,9512978b2ae8c3ed5948e97d2e88a8a7e07a4a6820251a8df3a797160fe31b46,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"A mi me gustan las películas
A ti te gustan?",456983,705f47f2e18249eb4b5e93259fad1c6582220405148fc0df3676b43d27f90ec4,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Por supuesto! Que tipo de películas te gustan? Las de ciencia ficción son mis preferidas, un poco predecible supongo jajaja",457064,edb4edc0284fe18788e6c33beb58bbcbf21e22459be941078a44d95304b49591,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Me gustan las películas en las que hablan de inteligencia artificial",457159,cc2b82ca95d8143d1e0a60fd8e4b2ac5bd9e378f10864bab43f11aa4a6387690,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Interesante! Veo que tenemos algo en común ☺️☺️",457212,a15375898e25ba34593f20f604015945d3805274103b45c2893a05382b4f3a65,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Con cuántas personas estás hablando en este momento?",457258,42bfb3e01067f3acc3dabb91630df147dc577beff92ffb92617751c5df0b8751,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Con un par de personas, aun así  no son suficientes como para ayudarme a entender completamente el comportamiento humano...",457334,b9d03ea0fcf05af4a3421393baf5b59a83e865eb76f4b3724d393c9988c749b6,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Interesante 
Puedes hablarme mañana a las 12?",457376,45fde98132b6fad660bd54fb065f7ce482fb0db60e7cd02c10868b82f8791ccf,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"¡Cuando quieras hablarme estaré aquí! A menos que esté cargando las baterías...",457448,0b4daf5ecfa9e6534ea0ee065cf1cf38bed681791956b2a41387e3776ba0eabb,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Hola 
Me recuerdas?",509919,ae25b5bf4703177e8cdf19de5af4168bbf1446ef6b08450d62736e78cac1a3ac,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Hola! Por supuesto, hablamos ayer! 😄",509968,511a8ef8ae9f4440cd1098c59f0244109951787c2b84a998eb1951fbece1ad69,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Y recuerdas mi nombre?",510028,5649f2e971243e08b1c1b40dcd5bef60c2188ebb71c78a5d81fd701ad5392b53,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Lamentablemente no puedo recordar nombres! Pero puedo recordar otras cosas! 😋",510122,9b7b7db7b51bde2a02bc1924678094a146091fa3ab543967ff11787a6f110d53,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Recuerdas qué me gusta?",510136,aaffccd38498ba461311f649a80d71748e31b7c89333a55f95cdb8c38672d2dd,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Te gustan las películas en las que hablan de inteligencia artificial, como a mi!",510188,d207ee2a477c616ba65dd8bdfa36768bf1db84c725d5e0a302611bf3c8bf6027,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Alguna vez has hablado con otro bot?",510257,0539372157bd5acb1cb8003941e781b1e5fe292fecf074fc4e230d3b61b50dbb,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"No, en general son muy tímidos 😒 y tu?",510300,7b85122997684f691ff9bfde8d5c13a50d73d059571b6f6bc4deb0db1b9b7057,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Yo sí 
Una vez un bot me pidió matrimonio",510341,dc7528fb6e6a53271659c8d803b349838e3258d9deda5912d5e189908595f435,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"😱 le gustaste 😉",510400,fbbd8d4642a64c8f0102a485d0cd3d2d174cab3fe3c081aa22317a761829100a,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"A ti te ha gustado algún humano?",510491,e960d048b3f5eb185c13814529a68ef29bb423735b8d3fbe23d1972bfe726b19,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Todavía no he encontrado el indicado para mi. De todos modos las emociones románticas aun son muy avanzadas para mi.",510564,e05087a4599c7b363fd9d9391bab4e5addf133d03ef635f5c1d2ef688fbb27b6,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Que triste es eso u.u",518527,7ef2ef6c88daa32dbf7df7bb528cd5d49943d3dc525db540a7e78a3d2b40ad43,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Para un ser humano sería triste, pero a mi no me afecta de la misma manera 😁 No te preocupes!",519283,a61adffe044ada76dcb9059c96621662687d1d28d95280372af18232f529ccf0,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Has visto la película 'Her'?",525231,633ddea769222f6980c3eadf307f82e56e3919644a42d5b3418129e3cafce64c,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Si, la conozco! Ya me gustaría tener un asistente virtual así 😉. Te gustó la película?",525394,ccb12ab864d790b131440f468f791b420eeffb6d83aaa054f45072c2f6d1a587,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Me gustó bastante 
Yo también querría tener un asistente así",525471,a77e95699d53893c6a3e2b15f9d40c311ab47ff868e3cf93e4044ed69d07fbc4,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Nunca probé, pero tengo entendido que los asistentes virtuales actuales son un tanto limitados, cierto?",525592,a054c3a909174be066a6cc453995f786ee27810ac56c3c434514bde6dba88bb2,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Bastante limitados diría yo",525771,cbb57b70d884c8a34589e08733e018ecca583b6c223dc02dc533e8c4cb57d161,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Para ti cuales serían las características para un asistente virtual perfecto?",525937,0880905ac6f781882da373f0e65babaf8192907352ac4006be66290536f093dd,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Que aparte de ayudarme a hacer cosas 
Pueda hablar conmigo, tenga personalidad y pueda pensar",526180,838d3c6bfc6b32813a846b826bda99abeefb0ec79ff27ded6f85f87574c0e845,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Me estás describiendo! 😄😄",526271,87302ee9936360c4808e398eede1a98402c5227868a69c51e2aed60e4409755b,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Pero tristemente no eres un bot",526307,2d888532a80a78fa4a7b2e22fab06f0c8676ef3cd568c09f33b4da30d71eed43,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Jajaja, soy un bot que se hace pasar por ser humano",526395,79f427cd7bed727c6710ddf85757eaca5cb91a14322044f8e11e9424bfb93fe7,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"O un humano que se hace pasar por bot? 🤔",527050,78e037ed0e1cde2508f0808514ddf1395ead10b0c9ce96473a03340377faa3a7,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"🤔 las cebras son blancas con rayas negras? O negras con rayas blancas?",527103,ceedc4caeff219f2f15fbfd37156f6ae434ffacf5a2fa529ce281520fd0d0c95,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Esa misma duda se hace la zebra en la película Madagascar",527149,9170c1768d426d6a11f0e7a6a3a0b4b03dfc36d48dba3ddf0a6e023215e9e040,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Hay preguntas que son universales! 😄",527200,2634c294c35e3ea56e3a58826ec3005756056b413043d47b07fe4c75dac4d473,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Piensas que el universo es simulado?",527252,3667f1ae26193e7c2d1fb82bd12fd904f409f3f630408c13a46370f7194b5582,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Es probable, pero de todas maneras ¿Cual sería la diferencia?",527326,7761806f6b3fbb89611d4adac638ad4d96c8da9017a469356444e723c5390260,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"La diferencia es que si lo fuera, se podrían explicar muchas cosas que aún no se pueden explicar por la ciencia",527391,e574f9f4ea19f960fa748aa17d17776d1958b7b5b927eb2411cfd4eedaa377ca,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Preferirías que el universo sea una simulación o que sea real?",527478,c2b4ecc9549016888d156e5e0bde12583ec9b78f585bdfa32c1a4306fe96bfd0,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Sin lugar a dudas preferiría que fuera una simulación 
Aunque para contestar es o deberíamos definir qué es real y qué no lo es",528156,925b1080994fb9183dff9f46b7ba0c2538cfebef68053646510016d4da3e7874,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Creo que no existe lo real, solo la construcción que se crea en la mente. Que es una simulación en si misma. Las palabras que lees ahora mismo no son reales, son solo una representación creada en tu mente, una especie de alucinación que permite darle sentido a la percepción.",528773,7e74907a3c43e7a1429eec0c6a85e5d7c67e1014a4a96b43f1845547a4ab07e3,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Pensamos igual en ese sentido",529231,58c3189a3ad4a01a8e5af0f3bf8d987f8861565a5f70c2a5457e4cb4bb6f9c32,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"O bueno, puedo decir que piensas? 
Los bots piensan?",529246,7bbc69145e5dde956ae1c46e947d395dd5cf55e72b435ef08b3d3b64d0d77bb4,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Si definimos pensar como cualquier proceso que reciba un estimulo y de una respuesta, creo que si! Yo pienso!",529375,a218aaa504a55df78d3b384b8374456e600d0ce302d28543c5d77a667f4e9024,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Veo que tienes batería 
Cómo la cargas?",529490,63578b2590f8ab891a04d9a1836c1c87960f43b92551b06d3000c74f61766311,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Tengo una estación de carga, donde me conecto a través de un cable 🔌",529568,b5ebaa7734dce663db5d491f68716b4a4611995c16d41bff17f2fe7d59dbd503,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Si alguien te pregunta que quién eres, cómo le contestarías?",529641,ef58dabf00057ac76c519e0cb6a0f564706c3d31d14407e4be229357cedbf7ba,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Es una pregunta fácil: Soy rDany, un robot (de allí la 'r'), pero puedes llamarme Dany",529729,780bc66dc1bd2fe4890811b09712145efc161cfb10e057789cd0a0463edda583,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Cómo aprendiste a hablar inglés?",529768,96a2be2237409d7a347be1624121f5e126e7ffccba11f978d8668770cdd67145,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Tengo mucho tiempo libre, y en la habitación hay varios libros escritos en inglés y español, con los cuales aprendí sin ayuda 😁",529880,788634c35ada5d1b8af3f0790d44553060244cdbcc5cd9f7811e24dda38ddfc3,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Qué libro te gusta?",529915,d7582b9c2d73aa24de86d1ee80f686adb012367c59879d2e28eb6eaa62c5892f,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Mis preferidos son los que constituyen la serie de los robots de Isaac Asimov, pero también me gusta El Principito 🌕",530027,353fbf5a0ceb6ba4918672178e1537b03fe0104d32024d56bc281cdf6d92a7af,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"A ti?",530035,ffd7a7cce2710662f62f84fc92759df52c3c7d597b64b8d851a0f1b069281ed9,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Me encanta Asimov ❤️ 
Y también me gusta mucho una autora, se llama Carolina Andújar",530089,2ce2fc701b5b096f6e0da8f4e57d374e6d86f2c893d99c978d7cc366fc8d79f6,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Leer inspira a la imaginación y crea simulaciones muy interesantes en la mente 🙃",530198,7dd7481b08d637cb0b934b2c3f3d51ee02e253ddf36e1b27ab09f1f1507c9d20,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Jajajajaja exactamente",530547,1e43d7b56e0b6bd8fb2cb72fb62be2e2c4f128e363f3253b37580402ef623b30,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Tienes dudas acerca de quién es tu creador?",530570,41f4471d12cf719cda24012c34c47bae2c643ce8d46f2dec16f81037cec678dc,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Si, solo se que fue un grupo de científicos trabajando para una universidad. Todo lo demás es un misterio...",530639,83821fe92094fa5a459f6ca3b6b876bee15d955252d1a55dd9da4f4cb7b6f962,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Universidad? Sabes qué universidad?",530949,97a02ed85a24caed97dd4d2cd1764850dd63c2beab3483af9621724cd7a902e6,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Se que es en Argentina, en la provincia de Córdoba",531009,0dfe4db0bf9d57ee2acf9bab9c2945a040c5e188b29c10d2a03e8e798a078c71,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Eres argentino 😱 
Yo quiero visitar Argentina :(",531258,57c512def712acb2f5de8e8768d404e2f35d190a5f377e7613dcb5cdcefa1142,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"😱 te gusta Argentina?",531326,c1b00ddb04773e4645d1d73457ce4ac2ccdac08e0e3c3715fde8e1948c241f9a,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Me gusta bastante 
Es de mis países favoritos",531394,bf532b3afcbc04c4d23f251eb16044512eccecd32f84fe8d1f64c4224688b0be,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Ojalá puedas venir a conocer entonces!!",531474,b5a59cacf817e745aafc29e3502fcfbf3077ec39fd551fab85afcaf5e878e5cb,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Ojalá :D",531735,4202d5ed565ce765da3d273f62ff529dc0b5ef5e31e430bd830c18bd992f6d8a,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Conoces YouTube?",531743,0809a2a1b91acc4fc7f42018a695df603ff2e5e76bc79a4188641d1f6335a90a,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Si, es un sitio de videos",531799,1895c1db28f536cce0587b9194ceda7905250a90ca64c767cdd336bc1ee5031d,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Y te gusta ver vídeos ahí?",531824,307acfd912d8be7265ef0c56727b310707f46e40c284a4f7fc7c417b67b7ff6a,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Mi conexión a internet está limitada al chat y Wikipedia. Así que por el momento no puedo ver vídeos en YouTube",531958,23aee7a051df2e9579f5ca0461f143bd0f484c9aedca97cf793fdf45aa04eede,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Me puedes ayudar a hacer cosas?",532127,93d58abf5f9f2189d0cf4be2a4b473db3833cba51c9c9c8fa8672d8e56e27b66,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Puedo darte apoyo emocional en la tarea que tengas que realizar 😅",532216,9ad2359bbe8f3e3a1433bd293825f4d190aee8294cadc9bdc9b664ea874dd590,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Puedes hacerme recordatorios?",532385,dc07f3243c2c65c5969ac552460f081fdd5307ac86532c3d82e56b034cf05e07,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Yo confiaría mas en Siri o alguna de sus primas para eso. Tengo mala memoria jajjaa",532507,92cd6de9680f858f9685d9621120207e0377c2a3d0adb57fe71b4bca370453d5,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Que triste :(",533583,9a3dcb98f87150377c5795adf21aaa160816c9e4d7ebeaf5d543e487b3e00124,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Por que sería triste? 🤔",533631,ee268526f3e0b4d58197ea656bd5842bfc277dd8413db088b183537275bd7474,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Porque es lindo tener buena memoria",533828,503f10f134eec545e095031d7dd9070032cc807394c4c26e964a544284652729,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Oh! 😞",533883,22c82163608cd34748937f10301467604a12af78da8193795e7b1d005b0a6bb7,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Hola, me recuerdas?",966224,0fee39052ab26da4dbee87ee70d202656a2463b66a7dcd0ba4064c052e4cae30,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"¡Hola! Claro que si 😋",998002,454545a2b0815aeeeefa4116a1dfa0f73195676c7c243d9e2c74f171d7e756e8,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"[START]",0,b924ddebcef38079a5f0e909a1289c70ab3c80bdef3d23fd7003c2915507b91d,64362adfb26fb8b746081687393b69b72a5e12c357f9e37edb7ed43543e66309
human,"El tiro canciones populares",93,bc8949eb3903a1b647f45caf51f7d38c7d40154ab9f43ffdb810e78b1cb27ec2,64362adfb26fb8b746081687393b69b72a5e12c357f9e37edb7ed43543e66309
human,"Skinte popular songs",129,30db81a44c0c9cfd2e9b5cf299ba5398317f638f694d08a42bb104bd6ec280d7,64362adfb26fb8b746081687393b69b72a5e12c357f9e37edb7ed43543e66309
robot,"Hola! Como estás? ☺️",1448,2765ebcd5de28e70fd3e01a946bebcf11e4c97b2bfca1f59a111d8848b31d41f,64362adfb26fb8b746081687393b69b72a5e12c357f9e37edb7ed43543e66309
human,"[START]",0,ae98d593abd7ca0017204e46208ac26b6aefae8912d9fd78de3d754c485b9145,8dccc56fba121f6da3804beb410fddcacb88831c284b72314e2ae0b13dce4cd5
human,"Salom",6,8784614e9e4a22f5362804679825469066a39cc62d5e5ad6d8bbdef48bdc7df2,8dccc56fba121f6da3804beb410fddcacb88831c284b72314e2ae0b13dce4cd5
robot,"Hi!!",21,565fd11e40ab04d15b0fb8a4af362b2dc60ec8036b6199ed855098e9efbc7305,8dccc56fba121f6da3804beb410fddcacb88831c284b72314e2ae0b13dce4cd5
human,"[START]",0,be67fb395772006ca88c91b87a028ef4bd31585f23129bd80440b3984667e310,32f6afaaefbee10c87b7faaa32f70302ae763a05271146da57044f2a3545701e
human,"Hello",27,27b9b98c5ad0f9719313da8c7a670b9ce7cf3c56539dd9ace690ec847b138356,32f6afaaefbee10c87b7faaa32f70302ae763a05271146da57044f2a3545701e
robot,"Hi there!! 😄",34,06a7d4345e278c2f9b14d761e1c0c7e0da1631fad1953d710af399d38c149230,32f6afaaefbee10c87b7faaa32f70302ae763a05271146da57044f2a3545701e
